Date,Open,High,Low,Close,Adj Close,Volume
2022-01-31,131.14999389648438,135.74000549316406,129.24000549316406,132.66000366210938,131.10037231445312,4471000
2022-02-01,133.0800018310547,133.4600067138672,129.07000732421875,129.94000244140625,128.41236877441406,3828000
2022-02-02,125.72000122070312,137.58999633789062,125.61000061035156,137.1699981689453,135.55735778808594,5723700
2022-02-03,135.27999877929688,139.61000061035156,134.2899932861328,137.2899932861328,135.67593383789062,3409200
2022-02-04,135.35000610351562,138.3800048828125,134.69000244140625,137.7100067138672,136.09100341796875,2397200
2022-02-07,138.0,138.0800018310547,135.60000610351562,136.39999389648438,134.79641723632812,1726100
2022-02-08,136.32000732421875,137.25,134.25,134.3699951171875,132.790283203125,2264900
2022-02-09,135.75999450683594,136.0,132.5800018310547,135.7899932861328,134.19358825683594,1955800
2022-02-10,133.19000244140625,136.89999389648438,133.19000244140625,134.97999572753906,133.39309692382812,1718600
2022-02-11,134.97999572753906,136.4199981689453,133.8000030517578,134.10000610351562,132.52345275878906,1647900
2022-02-14,133.8800048828125,134.4600067138672,132.44000244140625,133.39999389648438,131.8316650390625,1680500
2022-02-15,134.39999389648438,135.4600067138672,133.36000061035156,134.5,132.9187469482422,1739100
2022-02-16,133.75,134.60000610351562,131.4600067138672,133.2899932861328,131.7229766845703,2369300
2022-02-17,133.07000732421875,133.07000732421875,129.92999267578125,130.39999389648438,128.86695861816406,1735700
2022-02-18,130.00999450683594,131.1699981689453,128.9199981689453,129.3300018310547,127.80953216552734,2002000
2022-02-22,128.0500030517578,129.63999938964844,126.5999984741211,127.08999633789062,125.59585571289062,2182600
2022-02-23,127.87999725341797,129.25,126.4800033569336,126.72000122070312,125.23021697998047,1908600
2022-02-24,123.91000366210938,127.66999816894531,123.80000305175781,127.5,126.00105285644531,2083600
2022-02-25,128.33999633789062,129.02999877929688,126.86000061035156,128.7100067138672,127.19683074951172,2058600
2022-02-28,127.76000213623047,131.49000549316406,127.76000213623047,130.08999633789062,128.5605926513672,3489100
2022-03-01,130.5500030517578,131.58999633789062,127.52999877929688,128.14999389648438,126.64340209960938,1420400
2022-03-02,128.24000549316406,129.72000122070312,127.62000274658203,129.25999450683594,127.74034881591797,1641800
2022-03-03,130.19000244140625,130.39999389648438,127.43000030517578,127.83999633789062,126.3370361328125,1305700
2022-03-04,126.77999877929688,127.69000244140625,126.23999786376953,126.48999786376953,125.00292205810547,1845600
2022-03-07,126.47000122070312,128.5500030517578,125.06999969482422,126.26000213623047,124.775634765625,2060200
2022-03-08,125.4800033569336,125.87000274658203,122.19999694824219,122.66999816894531,121.39126586914062,2211600
2022-03-09,124.04000091552734,125.95999908447266,123.29000091552734,125.5199966430664,124.2115478515625,2139500
2022-03-10,124.62999725341797,125.9800033569336,122.66000366210938,123.68000030517578,122.3907470703125,1222000
2022-03-11,124.62999725341797,125.45999908447266,122.16999816894531,122.33000183105469,121.05482482910156,1195200
2022-03-14,122.18000030517578,122.43000030517578,118.23999786376953,119.12999725341797,117.88816833496094,1968000
2022-03-15,119.13999938964844,121.11000061035156,117.58000183105469,120.80000305175781,119.540771484375,1815900
2022-03-16,121.29000091552734,123.88999938964844,121.12999725341797,123.80000305175781,122.50950622558594,1627800
2022-03-17,123.44000244140625,125.23999786376953,122.66999816894531,125.18000030517578,123.87511444091797,1297300
2022-03-18,124.2699966430664,126.4800033569336,123.38999938964844,126.27999877929688,124.9636459350586,2653400
2022-03-21,125.08999633789062,126.4000015258789,124.63999938964844,125.55999755859375,124.25114440917969,1222100
2022-03-22,125.94999694824219,128.17999267578125,124.75,127.93000030517578,126.59644317626953,1710000
2022-03-23,127.37999725341797,128.05999755859375,124.05999755859375,124.63999938964844,123.34073638916016,2158400
2022-03-24,125.05999755859375,125.56999969482422,123.62999725341797,125.56999969482422,124.26103973388672,2273400
2022-03-25,126.02999877929688,127.51000213623047,125.30000305175781,127.31999969482422,125.99280548095703,1315600
2022-03-28,127.66999816894531,128.1199951171875,126.1500015258789,128.0399932861328,126.7052993774414,1066000
2022-03-29,129.22999572753906,129.72000122070312,127.30000305175781,128.8300018310547,127.487060546875,1495300
2022-03-30,128.02999877929688,128.8699951171875,127.12999725341797,127.68000030517578,126.34905242919922,1097000
2022-03-31,128.17999267578125,128.19000244140625,125.8499984741211,126.51000213623047,125.19125366210938,1751000
2022-04-01,126.8499984741211,127.19000244140625,123.33999633789062,125.2300033569336,123.92459106445312,2194000
2022-04-04,125.80999755859375,128.55999755859375,125.44999694824219,128.02000427246094,126.6855239868164,1522600
2022-04-05,127.1500015258789,128.72999572753906,125.5,125.86000061035156,124.54801940917969,1012400
2022-04-06,125.26000213623047,126.98999786376953,124.36000061035156,124.8499984741211,123.54855346679688,1972000
2022-04-07,124.94000244140625,125.33999633789062,122.52999877929688,123.4000015258789,122.11367797851562,1758000
2022-04-08,122.87999725341797,124.56999969482422,122.2300033569336,123.4800033569336,122.1928482055664,1282400
2022-04-11,123.22000122070312,124.72000122070312,122.33000183105469,122.58000183105469,121.30221557617188,1793100
2022-04-12,123.37000274658203,124.55000305175781,122.94999694824219,123.56999969482422,122.28189086914062,2581800
2022-04-13,123.98999786376953,124.1500015258789,122.27999877929688,123.62000274658203,122.33137512207031,1532600
2022-04-14,123.62999725341797,123.95999908447266,121.19000244140625,122.5999984741211,121.32200622558594,2036400
2022-04-18,122.33999633789062,123.44999694824219,121.1500015258789,122.16000366210938,120.8865966796875,1536600
2022-04-19,120.12000274658203,124.30999755859375,120.12000274658203,124.04000091552734,122.74699401855469,1547300
2022-04-20,124.0999984741211,124.8499984741211,123.12999725341797,123.30999755859375,122.02460479736328,1571600
2022-04-21,123.43000030517578,125.68000030517578,123.43000030517578,123.73999786376953,122.45012664794922,2442400
2022-04-22,124.83000183105469,128.5500030517578,123.62999725341797,128.08999633789062,126.7547607421875,4237300
2022-04-25,127.7300033569336,128.67999267578125,125.16999816894531,128.14999389648438,126.81414794921875,2718400
2022-04-26,127.7699966430664,128.00999450683594,124.33999633789062,124.62999725341797,123.3308334350586,1911600
2022-04-27,124.47000122070312,124.5999984741211,121.01000213623047,121.22000122070312,119.9563980102539,2553100
2022-04-28,122.81999969482422,124.30000305175781,121.66999816894531,123.41000366210938,122.1235580444336,1663000
2022-04-29,123.01000213623047,124.0199966430664,117.73999786376953,118.05000305175781,116.81944274902344,3008100
2022-05-02,118.75,121.56999969482422,117.75,120.0,118.74909973144531,2932200
2022-05-03,120.05000305175781,122.69000244140625,120.0199966430664,122.51000213623047,121.23294067382812,2319200
2022-05-04,122.87999725341797,123.8499984741211,120.3499984741211,123.72000122070312,122.4303207397461,1865200
2022-05-05,123.08999633789062,123.58999633789062,118.30000305175781,119.61000061035156,118.3631820678711,2135300
2022-05-06,119.16000366210938,119.5,114.38999938964844,115.29000091552734,114.08821105957031,2122500
2022-05-09,114.29000091552734,114.79000091552734,111.69999694824219,112.04000091552734,110.8720703125,3465600
2022-05-10,113.05999755859375,113.62999725341797,109.23999786376953,111.5999984741211,110.4366683959961,6505800
2022-05-11,114.5999984741211,126.2699966430664,114.11000061035156,120.48999786376953,119.23400115966797,7986700
2022-05-12,118.31999969482422,122.16000366210938,118.31999969482422,120.94999694824219,119.689208984375,4545000
2022-05-13,121.62000274658203,125.27999877929688,121.13999938964844,124.94000244140625,123.63761138916016,3682500
2022-05-16,125.0,128.89999389648438,124.41999816894531,127.38999938964844,126.06207275390625,2901900
2022-05-17,126.61000061035156,132.5800018310547,126.55000305175781,128.47000122070312,127.13081359863281,3920200
2022-05-18,126.9000015258789,130.11000061035156,126.55999755859375,128.97000122070312,127.62559509277344,4177100
2022-05-19,129.02000427246094,133.13999938964844,128.4499969482422,130.02000427246094,128.66465759277344,3542800
2022-05-20,130.82000732421875,132.5800018310547,126.5199966430664,130.75999450683594,129.39694213867188,4727700
2022-05-23,134.55999755859375,137.72999572753906,132.6199951171875,133.77000427246094,132.3755645751953,4589800
2022-05-24,132.6999969482422,137.7899932861328,132.49000549316406,136.67999267578125,135.25523376464844,4920100
2022-05-25,135.9600067138672,137.66000366210938,134.47000122070312,137.35000610351562,135.9182586669922,2717200
2022-05-26,137.47999572753906,139.25,137.3300018310547,138.67999267578125,137.23435974121094,1685600
2022-05-27,139.0,140.16000366210938,137.5500030517578,138.52999877929688,137.08596801757812,2411900
2022-05-31,137.89999389648438,139.25999450683594,136.32000732421875,138.64999389648438,137.20468139648438,2880300
2022-06-01,139.4199981689453,140.10000610351562,137.47999572753906,139.52999877929688,138.0755157470703,2134500
2022-06-02,138.72999572753906,141.74000549316406,137.6199951171875,141.5,140.02499389648438,2868100
2022-06-03,140.69000244140625,142.7899932861328,140.16000366210938,141.0,139.5301971435547,2924200
2022-06-06,141.4600067138672,142.22999572753906,139.8699951171875,140.35000610351562,138.88699340820312,1649200
2022-06-07,139.02999877929688,141.02000427246094,138.72000122070312,140.97000122070312,139.6896209716797,1847200
2022-06-08,140.6300048828125,141.47000122070312,138.75,139.22000122070312,137.9554901123047,1702500
2022-06-09,138.3300018310547,140.17999267578125,135.77999877929688,135.80999755859375,134.5764923095703,2239800
2022-06-10,133.52999877929688,134.97999572753906,132.75,133.44000244140625,132.22801208496094,2052800
2022-06-13,131.25999450683594,131.91000366210938,128.6699981689453,128.75999450683594,127.59050750732422,2809700
2022-06-14,129.16000366210938,129.77000427246094,126.27999877929688,127.37000274658203,126.213134765625,2422100
2022-06-15,127.6500015258789,130.60000610351562,127.05000305175781,129.25999450683594,128.08595275878906,2210100
2022-06-16,126.87000274658203,128.72999572753906,126.02999877929688,127.9800033569336,126.8176040649414,2329600
2022-06-17,127.76000213623047,129.5399932861328,125.8499984741211,128.5399932861328,127.37250518798828,3726000
2022-06-21,129.77999877929688,130.94000244140625,128.5800018310547,130.38999938964844,129.20571899414062,2222900
2022-06-22,129.1999969482422,130.72999572753906,128.82000732421875,129.02999877929688,127.8580551147461,2083500
2022-06-23,128.97999572753906,130.0,127.70999908447266,128.9600067138672,127.7886962890625,2048700
2022-06-24,130.1999969482422,131.0500030517578,128.5399932861328,130.1999969482422,129.01744079589844,6940500
2022-06-27,129.1199951171875,129.7899932861328,123.23999786376953,125.5999984741211,124.45921325683594,3597600
2022-06-28,125.91000366210938,126.56999969482422,122.61000061035156,122.87999725341797,121.763916015625,3250600
2022-06-29,123.05000305175781,124.0199966430664,121.68000030517578,122.83000183105469,121.71438598632812,1973600
2022-06-30,122.43000030517578,123.3499984741211,121.06999969482422,121.6500015258789,120.54509735107422,2319000
2022-07-01,120.9000015258789,123.0199966430664,120.70999908447266,122.7300033569336,121.61529541015625,1185900
2022-07-05,121.5199966430664,125.0,120.54000091552734,124.75,123.616943359375,1773100
2022-07-06,124.88999938964844,125.2699966430664,123.5,124.3499984741211,123.2205581665039,1517600
2022-07-07,124.13999938964844,126.3499984741211,123.7699966430664,125.5999984741211,124.45921325683594,1770100
2022-07-08,124.83000183105469,126.44999694824219,124.19999694824219,125.62999725341797,124.48894500732422,1386000
2022-07-11,125.30000305175781,125.61000061035156,123.68000030517578,123.83999633789062,122.71520233154297,1291300
2022-07-12,123.7300033569336,124.9800033569336,121.7300033569336,121.9800033569336,120.8720932006836,1250000
2022-07-13,120.25,122.38999938964844,119.54000091552734,121.68000030517578,120.57482147216797,1726000
2022-07-14,121.05000305175781,122.4000015258789,120.19000244140625,122.29000091552734,121.17928314208984,1315300
2022-07-15,122.75,124.12000274658203,122.72000122070312,123.16000366210938,122.04138946533203,1244600
2022-07-18,124.12000274658203,125.22000122070312,123.19000244140625,123.62000274658203,122.4971923828125,1584500
2022-07-19,124.70999908447266,126.87999725341797,124.08999633789062,126.75,125.5987777709961,1854800
2022-07-20,126.79000091552734,128.27000427246094,126.22000122070312,127.58999633789062,126.43114471435547,1365100
2022-07-21,128.11000061035156,130.3800048828125,127.22000122070312,130.2100067138672,129.02735900878906,2306100
2022-07-22,130.00999450683594,132.02000427246094,129.77000427246094,130.16000366210938,128.97781372070312,1486200
2022-07-25,130.0,130.85000610351562,129.50999450683594,129.9199981689453,128.73997497558594,1404600
2022-07-26,130.72000122070312,133.4600067138672,129.77000427246094,130.75,129.56243896484375,1571300
2022-07-27,130.4600067138672,132.9600067138672,129.80999755859375,132.17999267578125,130.9794464111328,1697900
2022-07-28,132.49000549316406,133.6199951171875,131.39999389648438,133.17999267578125,131.97035217285156,1441700
2022-07-29,132.1699981689453,132.94000244140625,130.07000732421875,131.22999572753906,130.0380859375,2530800
2022-08-01,130.58999633789062,131.85000610351562,129.7899932861328,130.8699951171875,129.6813507080078,1652600
2022-08-02,129.75,130.60000610351562,128.72999572753906,128.88999938964844,127.71935272216797,2184900
2022-08-03,131.13999938964844,134.9199981689453,130.41000366210938,133.27999877929688,132.06947326660156,2210800
2022-08-04,133.3699951171875,133.8000030517578,131.99000549316406,133.24000549316406,132.0298309326172,1666300
2022-08-05,132.10000610351562,132.67999267578125,131.2100067138672,132.55999755859375,131.35598754882812,1178600
2022-08-08,132.75,133.4199981689453,130.58999633789062,131.0500030517578,129.85971069335938,1585800
2022-08-09,130.0500030517578,130.5800018310547,128.05999755859375,129.27999877929688,128.10577392578125,1977400
2022-08-10,130.83999633789062,132.1999969482422,130.10000610351562,131.16000366210938,129.9687042236328,1640500
2022-08-11,131.99000549316406,132.27999877929688,129.58999633789062,129.67999267578125,128.5021514892578,1435400
2022-08-12,130.14999389648438,131.55999755859375,129.7899932861328,131.3699951171875,130.1768035888672,1000300
2022-08-15,130.9499969482422,132.10000610351562,129.85000610351562,131.60000610351562,130.40472412109375,1133100
2022-08-16,131.25999450683594,135.80999755859375,130.5399932861328,135.11000061035156,133.8828582763672,2037000
2022-08-17,134.67999267578125,135.77999877929688,133.0,133.1699981689453,131.96044921875,1601200
2022-08-18,133.1699981689453,133.6199951171875,131.97999572753906,132.47000122070312,131.26683044433594,1190500
2022-08-19,131.74000549316406,131.8800048828125,130.1199951171875,130.47999572753906,129.29489135742188,1220800
2022-08-22,129.88999938964844,130.24000549316406,127.62999725341797,128.1199951171875,126.95632934570312,1775000
2022-08-23,127.05999755859375,127.44000244140625,126.27999877929688,126.7300033569336,125.5789566040039,1124700
2022-08-24,126.47000122070312,127.0199966430664,125.5,125.61000061035156,124.46912384033203,1426700
2022-08-25,126.26000213623047,127.62999725341797,125.37000274658203,127.61000061035156,126.45096588134766,878500
2022-08-26,133.69000244140625,135.85000610351562,131.99000549316406,132.1699981689453,130.9695587158203,9512600
2022-08-29,130.4499969482422,131.3800048828125,127.5999984741211,129.60000610351562,128.42288208007812,2729300
2022-08-30,128.97999572753906,129.0500030517578,125.9000015258789,126.47000122070312,125.50531005859375,1943200
2022-08-31,127.88999938964844,128.80999755859375,126.56999969482422,126.87000274658203,125.90225982666016,1860700
2022-09-01,125.87999725341797,127.76000213623047,125.87999725341797,127.68000030517578,126.7060775756836,1497700
2022-09-02,127.91999816894531,128.4499969482422,125.0,125.33000183105469,124.37401580810547,1346700
2022-09-06,124.41999816894531,125.05999755859375,122.54000091552734,124.7300033569336,123.7785873413086,2205700
2022-09-07,123.69999694824219,125.87000274658203,123.44999694824219,125.55000305175781,124.59233093261719,2355300
2022-09-08,125.36000061035156,127.19000244140625,124.44000244140625,127.13999938964844,126.17020416259766,1719100
2022-09-09,127.80000305175781,129.74000549316406,127.6500015258789,128.92999267578125,127.946533203125,1651400
2022-09-12,129.75999450683594,131.39999389648438,129.25999450683594,130.85000610351562,129.85191345214844,1707800
2022-09-13,128.14999389648438,129.47999572753906,126.73999786376953,127.58999633789062,126.61676788330078,2829900
2022-09-14,127.38999938964844,127.72000122070312,125.66999816894531,126.91999816894531,125.95187377929688,1750900
2022-09-15,125.19999694824219,126.66000366210938,123.75,124.41000366210938,123.46102905273438,2314700
2022-09-16,123.87000274658203,123.97000122070312,120.0,121.73999786376953,120.81139373779297,5240600
2022-09-19,121.19000244140625,123.01000213623047,120.16000366210938,122.93000030517578,121.99231719970703,1722300
2022-09-20,122.55000305175781,122.62999725341797,119.88999938964844,120.54000091552734,119.62053680419922,1521700
2022-09-21,121.11000061035156,121.18000030517578,117.48999786376953,117.48999786376953,116.59381103515625,1426400
2022-09-22,116.6500015258789,118.30000305175781,116.4800033569336,117.41999816894531,116.52433776855469,1385400
2022-09-23,116.73999786376953,117.30999755859375,114.06999969482422,115.63999938964844,114.7579116821289,1825900
2022-09-26,115.31999969482422,116.56999969482422,114.12000274658203,114.81999969482422,113.94416809082031,1726300
2022-09-27,115.52999877929688,116.56999969482422,114.63999938964844,115.13999938964844,114.26173400878906,1268300
2022-09-28,115.83000183105469,118.94000244140625,115.08999633789062,118.3499984741211,117.44725036621094,2091900
2022-09-29,117.7300033569336,118.25,116.0999984741211,117.47000122070312,116.57395935058594,1644600
2022-09-30,117.69999694824219,118.51000213623047,115.55000305175781,115.70999908447266,114.82740020751953,2189200
2022-10-03,116.2300033569336,120.43000030517578,116.01000213623047,119.86000061035156,118.94573211669922,2602000
2022-10-04,120.62000274658203,123.33999633789062,120.62000274658203,123.19999694824219,122.26026153564453,2039000
2022-10-05,122.69999694824219,123.73999786376953,121.27999877929688,122.66999816894531,121.73429107666016,1704900
2022-10-06,122.87999725341797,124.79000091552734,122.66000366210938,123.66000366210938,122.71675109863281,1558300
2022-10-07,122.52999877929688,123.33999633789062,121.56999969482422,122.30999755859375,121.37704467773438,1999500
2022-10-10,122.4000015258789,122.47000122070312,119.9000015258789,120.68000030517578,119.75947570800781,1080100
2022-10-11,120.2300033569336,121.2699966430664,118.63999938964844,119.25,118.34038543701172,1578900
2022-10-12,119.33999633789062,120.19999694824219,118.79000091552734,118.87999725341797,117.97320556640625,1140800
2022-10-13,116.33999633789062,122.16000366210938,116.22000122070312,121.22000122070312,120.29535675048828,1624700
2022-10-14,122.08000183105469,123.22000122070312,119.55999755859375,120.37000274658203,119.45185089111328,1972600
2022-10-17,123.19999694824219,123.58000183105469,120.83000183105469,121.02999877929688,120.10679626464844,1700300
2022-10-18,122.58999633789062,123.98999786376953,122.05000305175781,123.37000274658203,122.42897033691406,1513600
2022-10-19,122.37999725341797,124.5999984741211,121.93000030517578,123.83999633789062,122.89537048339844,1347700
2022-10-20,123.62000274658203,125.69999694824219,122.29000091552734,123.55000305175781,122.60758972167969,1360900
2022-10-21,123.26000213623047,125.30999755859375,122.55000305175781,124.98999786376953,124.0365982055664,1605700
2022-10-24,125.6500015258789,126.37999725341797,123.80000305175781,125.66999816894531,124.71141052246094,1344500
2022-10-25,126.19999694824219,127.80999755859375,125.86000061035156,127.73999786376953,126.76563262939453,1634500
2022-10-26,127.75,129.5399932861328,126.9800033569336,127.25,126.27936553955078,1357500
2022-10-27,127.16000366210938,129.61000061035156,127.11000061035156,127.69999694824219,126.7259292602539,2233800
2022-10-28,128.4199981689453,130.4499969482422,127.77999877929688,128.24000549316406,127.26182556152344,2213800
2022-10-31,127.91999816894531,128.67999267578125,125.16000366210938,125.95999908447266,124.99920654296875,2941200
2022-11-01,126.29000091552734,127.69999694824219,125.27999877929688,126.2699966430664,125.30683898925781,2576700
2022-11-02,126.0,132.7100067138672,123.72000122070312,128.66000366210938,127.6786117553711,4902200
2022-11-03,127.51000213623047,129.3699951171875,126.58000183105469,126.62000274658203,125.65416717529297,2340800
2022-11-04,126.87000274658203,129.82000732421875,126.62000274658203,129.75999450683594,128.77023315429688,2231500
2022-11-07,130.17999267578125,133.39999389648438,129.9600067138672,132.4199981689453,131.40992736816406,2714600
2022-11-08,130.19000244140625,131.47000122070312,127.83000183105469,129.10000610351562,128.11524963378906,2554600
2022-11-09,129.0,129.13999938964844,126.0,126.29000091552734,125.3266830444336,2413000
2022-11-10,129.6199951171875,131.5500030517578,128.3800048828125,130.3000030517578,129.3061065673828,2564900
2022-11-11,130.61000061035156,131.41000366210938,128.41000366210938,131.22999572753906,130.22900390625,2057800
2022-11-14,131.19000244140625,131.69000244140625,129.47000122070312,129.55999755859375,128.5717315673828,2412900
2022-11-15,130.92999267578125,131.8699951171875,127.0999984741211,128.77999877929688,127.79769897460938,2266700
2022-11-16,129.2100067138672,130.83999633789062,128.36000061035156,129.33999633789062,128.35340881347656,1464600
2022-11-17,127.27999877929688,129.6199951171875,126.18000030517578,128.64999389648438,127.6686782836914,1437900
2022-11-18,129.7899932861328,130.27999877929688,128.4600067138672,130.0800018310547,129.08778381347656,1648500
2022-11-21,129.5,130.02000427246094,126.4000015258789,127.86000061035156,126.88471221923828,1846900
2022-11-22,128.16000366210938,129.64999389648438,127.0199966430664,129.52000427246094,128.53204345703125,1509400
2022-11-23,130.0,131.6199951171875,129.39999389648438,130.9600067138672,129.96107482910156,1574800
2022-11-25,129.97999572753906,130.27000427246094,129.14999389648438,129.5,128.51220703125,781300
2022-11-28,129.02000427246094,130.13999938964844,128.1699981689453,128.35000610351562,127.3709716796875,1332000
2022-11-29,127.79000091552734,128.72000122070312,126.91000366210938,127.58999633789062,126.80448150634766,1330200
2022-11-30,127.69000244140625,131.25,126.73999786376953,130.77999877929688,129.974853515625,2809700
2022-12-01,131.8300018310547,132.07000732421875,130.1300048828125,131.6199951171875,130.8096466064453,1806200
2022-12-02,130.5800018310547,132.86000061035156,130.36000061035156,132.27999877929688,131.46560668945312,1233200
2022-12-05,132.1699981689453,133.33999633789062,130.00999450683594,130.4199981689453,129.61705017089844,1745200
2022-12-06,130.16000366210938,130.16000366210938,126.76000213623047,127.41000366210938,126.6255874633789,1943900
2022-12-07,127.7699966430664,128.10000610351562,125.31999969482422,126.01000213623047,125.23421478271484,1489700
2022-12-08,127.05000305175781,127.4800033569336,125.2300033569336,126.11000061035156,125.33360290527344,2259600
2022-12-09,126.0999984741211,126.0999984741211,124.18000030517578,124.70999908447266,123.94221496582031,1985500
2022-12-12,125.75,126.12000274658203,123.47000122070312,125.5999984741211,124.82672882080078,1666800
2022-12-13,127.76000213623047,128.91000366210938,124.44999694824219,125.68000030517578,124.90624237060547,2416600
2022-12-14,125.8499984741211,126.62999725341797,123.7699966430664,124.66000366210938,123.89252471923828,1477000
2022-12-15,123.62999725341797,124.23999786376953,121.33000183105469,121.7300033569336,120.9805679321289,1686500
2022-12-16,120.7699966430664,121.98999786376953,119.9000015258789,121.73999786376953,120.9905014038086,4312600
2022-12-19,121.55999755859375,121.69000244140625,120.36000061035156,120.79000091552734,120.04634857177734,1606700
2022-12-20,120.54000091552734,122.05999755859375,120.33999633789062,120.41999816894531,119.67861938476562,1181100
2022-12-21,121.16000366210938,122.79000091552734,120.16999816894531,122.5,121.74581146240234,1615100
2022-12-22,121.80999755859375,122.19999694824219,120.26000213623047,121.41999816894531,120.67247009277344,1335300
2022-12-23,121.0199966430664,121.93000030517578,120.58000183105469,121.51000213623047,120.76191711425781,844700
2022-12-27,121.31999969482422,121.37000274658203,120.33999633789062,120.81999969482422,120.07616424560547,823500
2022-12-28,120.9000015258789,121.37000274658203,119.47000122070312,119.54000091552734,118.80404663085938,898300
2022-12-29,120.12000274658203,122.9000015258789,119.41999816894531,122.19000244140625,121.43772888183594,1222800
2022-12-30,121.77999877929688,122.33000183105469,120.79000091552734,122.18000030517578,121.42779541015625,1164400
